Date,Delivering,Receiving,PCS
2023/2/18,Q,A,45
2023/2/18,M,V,44
2023/2/18,O,R,42
2023/2/18,O,Q,50
2023/2/18,O,G,46
2023/2/18,N,V,48
2023/2/18,N,M,57
2023/2/18,N,G,42
2023/2/18,R,S,52
2023/2/18,P,D,46
2023/2/18,S,D,47
2023/2/18,Y,X,43
2023/2/18,S,L,46
2023/2/18,M,U,57
2023/2/18,X,Y,42
2023/2/18,X,W,48
2023/2/18,X,L,68
2023/2/18,X,G,47
2023/2/18,W,X,72
2023/2/18,W,L,55
2023/2/18,S,I,42
2023/2/18,V,Q,44
2023/2/18,V,G,75
2023/2/18,V,C,48
2023/2/18,V,A,42
2023/2/18,U,V,44
2023/2/18,U,G,42
2023/2/18,U,A,42
2023/2/18,S,R,43
2023/2/18,V,M,42
2023/2/18,M,N,48
2023/2/18,V,N,48
2023/2/18,M,C,0
2023/2/18,I,E,0
2023/2/18,H,L,48
2023/2/18,H,J,65
2023/2/18,G,X,42
2023/2/18,G,V,105
2023/2/18,G,O,57
2023/2/18,G,N,43
2023/2/18,I,F,47
2023/2/18,M,G,42
2023/2/18,E,F,45
2023/2/18,D,R,42
2023/2/18,D,E,42
2023/2/18,C,N,46
2023/2/18,C,M,65
2023/2/18,A,Q,42
2023/2/18,A,O,42
2023/2/18,E,I,45
2023/2/18,I,J,66
2023/2/18,G,L,48
2023/2/18,J,H,43
2023/2/18,I,S,0
2023/2/18,L,X,43
2023/2/18,L,W,83
2023/2/18,L,R,65
2023/2/18,L,P,43
2023/2/18,L,K,63
2023/2/18,L,J,0
2023/2/18,L,H,44
2023/2/18,L,O,0
2023/2/18,J,I,70
2023/2/18,L,D,42
2023/2/18,K,L,42
2023/2/18,K,J,48
2023/2/18,K,H,61
2023/2/18,J,L,68
2023/2/18,J,K,43
2023/2/18,L,G,57
2023/2/19,Q,V,48
2023/2/19,R,D,0
2023/2/19,R,G,65
2023/2/19,S,D,48
2023/2/19,R,O,102
2023/2/19,R,S,103
2023/2/19,Q,O,48
2023/2/19,R,L,112
2023/2/19,Q,M,0
2023/2/19,M,U,90
2023/2/19,P,D,57
2023/2/19,O,R,107
2023/2/19,O,Q,110
2023/2/19,O,G,92
2023/2/19,N,V,84
2023/2/19,N,M,82
2023/2/19,N,G,48
2023/2/19,S,I,48
2023/2/19,Q,A,77
2023/2/19,S,L,53
2023/2/19,X,Y,107
2023/2/19,S,R,105
2023/2/19,Y,X,119
2023/2/19,Y,W,0
2023/2/19,M,N,72
2023/2/19,X,W,122
2023/2/19,X,L,74
2023/2/19,X,G,48
2023/2/19,W,Y,0
2023/2/19,W,X,128
2023/2/19,W,L,130
2023/2/19,V,Q,74
2023/2/19,V,N,88
2023/2/19,V,M,44
2023/2/19,V,G,144
2023/2/19,V,C,66
2023/2/19,V,A,48
2023/2/19,U,V,56
2023/2/19,U,O,46
2023/2/19,U,G,43
2023/2/19,U,A,48
2023/2/19,S,Q,0
2023/2/19,M,G,43
2023/2/19,M,V,50
2023/2/19,L,X,50
2023/2/19,H,J,157
2023/2/19,G,X,42
2023/2/19,G,V,254
2023/2/19,G,Q,48
2023/2/19,G,O,131
2023/2/19,G,N,48
2023/2/19,G,L,70
2023/2/19,E,F,65
2023/2/19,D,R,48
2023/2/19,D,L,43
2023/2/19,D,E,44
2023/2/19,D,A,48
2023/2/19,C,V,42
2023/2/19,C,U,42
2023/2/19,C,N,57
2023/2/19,C,M,92
2023/2/19,A,Q,42
2023/2/19,A,O,57
2023/2/19,M,C,43
2023/2/19,H,K,49
2023/2/19,H,L,57
2023/2/19,E,I,68
2023/2/19,I,F,68
2023/2/19,I,E,48
2023/2/19,L,R,118
2023/2/19,L,P,62
2023/2/19,L,O,48
2023/2/19,L,K,121
2023/2/19,L,J,42
2023/2/19,L,H,57
2023/2/19,L,G,61
2023/2/19,L,D,42
2023/2/19,L,W,146
2023/2/19,K,J,54
2023/2/19,K,H,133
2023/2/19,J,L,112
2023/2/19,J,K,96
2023/2/19,J,I,123
2023/2/19,J,H,48
2023/2/19,I,S,51
2023/2/19,K,L,89
2023/2/19,I,J,136
2023/2/20,R,D,44
2023/2/20,R,G,93
2023/2/20,R,L,184
2023/2/20,S,D,80
2023/2/20,R,S,176
2023/2/20,Q,V,68
2023/2/20,S,I,51
2023/2/20,R,O,111
2023/2/20,Q,O,63
2023/2/20,O,Q,127
2023/2/20,Q,A,115
2023/2/20,P,D,96
2023/2/20,O,R,145
2023/2/20,O,G,153
2023/2/20,N,V,135
2023/2/20,N,M,55
2023/2/20,N,G,57
2023/2/20,M,V,68
2023/2/20,S,L,70
2023/2/20,Q,M,43
2023/2/20,S,Q,43
2023/2/20,Y,X,266
2023/2/20,U,A,48
2023/2/20,M,U,126
2023/2/20,Y,W,0
2023/2/20,Y,L,42
2023/2/20,X,Y,284
2023/2/20,X,W,280
2023/2/20,X,L,55
2023/2/20,X,G,62
2023/2/20,W,Y,43
2023/2/20,W,X,247
2023/2/20,W,L,299
2023/2/20,V,Q,122
2023/2/20,V,N,171
2023/2/20,V,M,64
2023/2/20,V,G,296
2023/2/20,V,C,86
2023/2/20,V,A,48
2023/2/20,U,V,81
2023/2/20,U,O,43
2023/2/20,U,G,54
2023/2/20,S,R,128
2023/2/20,M,N,170
2023/2/20,C,N,95
2023/2/20,M,C,44
2023/2/20,H,J,210
2023/2/20,G,X,47
2023/2/20,G,V,532
2023/2/20,G,R,43
2023/2/20,G,Q,48
2023/2/20,G,O,216
2023/2/20,G,N,52
2023/2/20,G,L,112
2023/2/20,E,I,125
2023/2/20,E,F,86
2023/2/20,D,R,75
2023/2/20,D,L,55
2023/2/20,D,E,53
2023/2/20,D,A,62
2023/2/20,C,V,42
2023/2/20,C,U,48
2023/2/20,C,M,122
2023/2/20,A,Q,57
2023/2/20,M,G,44
2023/2/20,H,K,85
2023/2/20,H,L,57
2023/2/20,A,O,78
2023/2/20,I,F,97
2023/2/20,I,E,90
2023/2/20,L,W,278
2023/2/20,L,R,215
2023/2/20,L,P,83
2023/2/20,L,O,54
2023/2/20,L,K,166
2023/2/20,L,J,47
2023/2/20,L,H,59
2023/2/20,L,G,72
2023/2/20,L,X,57
2023/2/20,K,L,233
2023/2/20,L,D,0
2023/2/20,I,J,233
2023/2/20,J,H,55
2023/2/20,J,I,206
2023/2/20,I,S,58
2023/2/20,J,L,84
2023/2/20,K,H,175
2023/2/20,K,J,48
2023/2/20,J,K,216
2023/2/21,S,I,58
2023/2/21,S,D,84
2023/2/21,R,S,195
2023/2/21,R,O,142
2023/2/21,R,L,256
2023/2/21,R,G,90
2023/2/21,R,D,57
2023/2/21,Q,V,83
2023/2/21,O,R,189
2023/2/21,Q,M,43
2023/2/21,Q,A,153
2023/2/21,P,D,130
2023/2/21,O,Q,153
2023/2/21,O,G,191
2023/2/21,N,V,201
2023/2/21,N,M,48
2023/2/21,S,L,81
2023/2/21,N,G,65
2023/2/21,Q,O,70
2023/2/21,S,Q,49
2023/2/21,V,Q,167
2023/2/21,U,A,46
2023/2/21,M,V,83
2023/2/21,Y,X,327
2023/2/21,Y,W,0
2023/2/21,Y,L,42
2023/2/21,X,Y,363
2023/2/21,X,W,341
2023/2/21,X,L,57
2023/2/21,X,G,70
2023/2/21,W,Y,42
2023/2/21,W,X,332
2023/2/21,W,L,386
2023/2/21,V,N,195
2023/2/21,V,M,81
2023/2/21,V,G,474
2023/2/21,V,C,77
2023/2/21,V,A,48
2023/2/21,U,V,101
2023/2/21,U,O,44
2023/2/21,U,G,57
2023/2/21,S,R,155
2023/2/21,M,U,162
2023/2/21,M,N,252
2023/2/21,A,O,86
2023/2/21,H,K,85
2023/2/21,H,J,234
2023/2/21,G,X,55
2023/2/21,G,V,646
2023/2/21,G,Q,60
2023/2/21,G,O,319
2023/2/21,G,N,51
2023/2/21,E,I,148
2023/2/21,E,F,112
2023/2/21,D,R,74
2023/2/21,D,L,64
2023/2/21,D,E,57
2023/2/21,D,A,72
2023/2/21,C,V,44
2023/2/21,C,U,48
2023/2/21,C,N,102
2023/2/21,C,M,106
2023/2/21,A,Q,79
2023/2/21,M,G,47
2023/2/21,H,L,57
2023/2/21,I,E,106
2023/2/21,G,L,146
2023/2/21,I,J,303
2023/2/21,M,C,42
2023/2/21,I,F,128
2023/2/21,L,X,63
2023/2/21,L,W,396
2023/2/21,L,R,283
2023/2/21,L,P,101
2023/2/21,L,O,63
2023/2/21,L,J,57
2023/2/21,L,H,72
2023/2/21,L,G,90
2023/2/21,L,K,201
2023/2/21,K,L,242
2023/2/21,I,S,66
2023/2/21,L,D,0
2023/2/21,J,I,277
2023/2/21,J,K,237
2023/2/21,J,H,62
2023/2/21,K,H,189
2023/2/21,K,J,96
2023/2/21,J,L,120
2023/2/22,Q,M,42
2023/2/22,R,O,202
2023/2/22,R,L,278
2023/2/22,R,S,243
2023/2/22,R,G,102
2023/2/22,R,D,47
2023/2/22,Q,V,132
2023/2/22,Q,O,72
2023/2/22,Q,A,194
2023/2/22,M,U,160
2023/2/22,O,R,206
2023/2/22,O,Q,188
2023/2/22,O,G,206
2023/2/22,N,V,216
2023/2/22,N,M,57
2023/2/22,N,G,66
2023/2/22,M,V,92
2023/2/22,S,D,90
2023/2/22,P,D,141
2023/2/22,S,I,66
2023/2/22,X,Y,293
2023/2/22,S,Q,42
2023/2/22,M,N,287
2023/2/22,Y,X,367
2023/2/22,Y,L,0
2023/2/22,X,W,383
2023/2/22,X,L,61
2023/2/22,X,G,63
2023/2/22,W,Y,0
2023/2/22,W,X,373
2023/2/22,W,L,422
2023/2/22,V,Q,193
2023/2/22,V,N,206
2023/2/22,V,M,85
2023/2/22,V,G,535
2023/2/22,V,A,48
2023/2/22,U,V,120
2023/2/22,U,O,43
2023/2/22,U,G,52
2023/2/22,U,A,45
2023/2/22,S,R,247
2023/2/22,S,L,81
2023/2/22,M,G,44
2023/2/22,V,C,79
2023/2/22,L,X,61
2023/2/22,G,X,53
2023/2/22,G,V,714
2023/2/22,G,R,42
2023/2/22,G,Q,57
2023/2/22,G,O,373
2023/2/22,G,N,63
2023/2/22,G,L,159
2023/2/22,E,I,171
2023/2/22,E,F,106
2023/2/22,D,R,75
2023/2/22,D,L,67
2023/2/22,D,E,61
2023/2/22,D,A,66
2023/2/22,C,V,45
2023/2/22,C,U,55
2023/2/22,C,N,113
2023/2/22,C,M,118
2023/2/22,A,O,95
2023/2/22,M,C,44
2023/2/22,H,J,309
2023/2/22,H,K,98
2023/2/22,A,Q,128
2023/2/22,I,E,120
2023/2/22,H,L,62
2023/2/22,L,R,280
2023/2/22,L,P,91
2023/2/22,L,O,65
2023/2/22,L,K,256
2023/2/22,L,J,52
2023/2/22,L,G,83
2023/2/22,L,D,42
2023/2/22,K,L,285
2023/2/22,L,H,81
2023/2/22,K,H,255
2023/2/22,I,F,119
2023/2/22,I,J,305
2023/2/22,K,J,84
2023/2/22,I,S,69
2023/2/22,J,H,52
2023/2/22,L,W,470
2023/2/22,J,K,267
2023/2/22,J,L,112
2023/2/22,J,I,332
2023/2/23,Q,A,190
2023/2/23,R,O,218
2023/2/23,R,G,94
2023/2/23,R,D,47
2023/2/23,Q,V,169
2023/2/23,Q,O,70
2023/2/23,Q,M,42
2023/2/23,R,L,276
2023/2/23,M,V,96
2023/2/23,O,R,203
2023/2/23,O,Q,207
2023/2/23,O,G,218
2023/2/23,N,V,234
2023/2/23,N,M,116
2023/2/23,N,G,69
2023/2/23,R,S,252
2023/2/23,M,U,177
2023/2/23,P,D,148
2023/2/23,S,D,90
2023/2/23,V,G,573
2023/2/23,S,L,94
2023/2/23,Y,X,402
2023/2/23,M,N,234
2023/2/23,Y,W,44
2023/2/23,X,Y,287
2023/2/23,X,W,414
2023/2/23,X,L,65
2023/2/23,X,G,75
2023/2/23,W,X,357
2023/2/23,W,L,463
2023/2/23,V,Q,193
2023/2/23,V,N,191
2023/2/23,V,M,57
2023/2/23,V,C,81
2023/2/23,V,A,57
2023/2/23,U,V,128
2023/2/23,U,O,44
2023/2/23,U,G,48
2023/2/23,U,A,46
2023/2/23,S,R,243
2023/2/23,S,I,67
2023/2/23,M,G,48
2023/2/23,K,J,72
2023/2/23,L,X,61
2023/2/23,G,X,55
2023/2/23,G,V,752
2023/2/23,G,Q,64
2023/2/23,G,O,346
2023/2/23,G,N,57
2023/2/23,G,L,149
2023/2/23,E,I,168
2023/2/23,M,C,48
2023/2/23,H,J,391
2023/2/23,D,R,83
2023/2/23,D,E,48
2023/2/23,D,A,63
2023/2/23,C,V,48
2023/2/23,C,U,57
2023/2/23,C,N,104
2023/2/23,C,M,66
2023/2/23,A,Q,184
2023/2/23,A,O,88
2023/2/23,D,L,70
2023/2/23,H,K,101
2023/2/23,E,F,102
2023/2/23,I,E,109
2023/2/23,H,L,57
2023/2/23,L,W,437
2023/2/23,L,R,286
2023/2/23,L,P,96
2023/2/23,L,O,74
2023/2/23,L,J,54
2023/2/23,L,H,104
2023/2/23,L,G,78
2023/2/23,L,D,0
2023/2/23,L,K,278
2023/2/23,K,H,306
2023/2/23,K,L,300
2023/2/23,I,J,298
2023/2/23,I,S,72
2023/2/23,J,H,50
2023/2/23,I,F,104
2023/2/23,J,K,304
2023/2/23,J,L,96
2023/2/23,J,I,375
2023/2/24,Q,O,81
2023/2/24,S,D,96
2023/2/24,R,S,291
2023/2/24,R,O,214
2023/2/24,R,L,298
2023/2/24,R,G,96
2023/2/24,R,D,44
2023/2/24,Q,V,183
2023/2/24,Q,A,179
2023/2/24,S,I,72
2023/2/24,O,R,242
2023/2/24,O,Q,210
2023/2/24,O,G,216
2023/2/24,N,V,234
2023/2/24,N,M,142
2023/2/24,N,G,69
2023/2/24,M,V,101
2023/2/24,M,U,175
2023/2/24,P,D,145
2023/2/24,S,L,80
2023/2/24,M,N,278
2023/2/24,S,R,234
2023/2/24,Y,X,367
2023/2/24,Y,W,44
2023/2/24,Y,L,42
2023/2/24,X,Y,303
2023/2/24,X,W,398
2023/2/24,X,L,62
2023/2/24,X,G,68
2023/2/24,W,X,371
2023/2/24,W,L,453
2023/2/24,V,Q,185
2023/2/24,V,N,194
2023/2/24,V,M,43
2023/2/24,V,G,652
2023/2/24,V,C,92
2023/2/24,V,A,48
2023/2/24,U,V,140
2023/2/24,U,O,43
2023/2/24,U,G,48
2023/2/24,U,A,44
2023/2/24,S,Q,42
2023/2/24,M,G,48
2023/2/24,L,X,61
2023/2/24,E,I,142
2023/2/24,G,X,57
2023/2/24,G,R,43
2023/2/24,G,Q,70
2023/2/24,G,O,298
2023/2/24,G,N,57
2023/2/24,G,L,190
2023/2/24,E,F,83
2023/2/24,D,R,67
2023/2/24,H,J,420
2023/2/24,D,L,60
2023/2/24,D,A,59
2023/2/24,C,V,43
2023/2/24,C,U,61
2023/2/24,C,N,104
2023/2/24,C,M,44
2023/2/24,A,Q,177
2023/2/24,A,O,92
2023/2/24,M,C,46
2023/2/24,D,E,57
2023/2/24,H,K,92
2023/2/24,G,V,673
2023/2/24,I,E,108
2023/2/24,L,W,464
2023/2/24,L,R,257
2023/2/24,L,P,113
2023/2/24,L,O,66
2023/2/24,L,K,334
2023/2/24,L,J,48
2023/2/24,L,H,118
2023/2/24,H,L,57
2023/2/24,L,D,43
2023/2/24,K,L,270
2023/2/24,L,G,73
2023/2/24,K,H,358
2023/2/24,I,F,92
2023/2/24,K,J,62
2023/2/24,I,S,77
2023/2/24,J,H,55
2023/2/24,I,J,283
2023/2/24,J,K,263
2023/2/24,J,L,92
2023/2/24,J,I,351
2023/2/25,Q,N,0
2023/2/25,R,O,191
2023/2/25,R,L,234
2023/2/25,R,S,246
2023/2/25,R,G,87
2023/2/25,R,D,48
2023/2/25,Q,V,172
2023/2/25,Q,O,71
2023/2/25,Q,M,42
2023/2/25,Y,L,43
2023/2/25,P,D,113
2023/2/25,O,R,194
2023/2/25,O,Q,206
2023/2/25,O,G,180
2023/2/25,N,V,198
2023/2/25,N,M,147
2023/2/25,N,G,76
2023/2/25,M,V,108
2023/2/25,S,D,80
2023/2/25,Q,A,159
2023/2/25,S,I,65
2023/2/25,Y,X,354
2023/2/25,S,Q,0
2023/2/25,M,U,178
2023/2/25,Y,W,43
2023/2/25,X,Y,268
2023/2/25,X,W,343
2023/2/25,X,L,66
2023/2/25,X,G,70
2023/2/25,W,Y,42
2023/2/25,W,X,302
2023/2/25,W,L,356
2023/2/25,V,Q,167
2023/2/25,V,N,198
2023/2/25,V,M,54
2023/2/25,V,C,81
2023/2/25,V,A,60
2023/2/25,U,V,139
2023/2/25,U,O,44
2023/2/25,U,G,44
2023/2/25,U,A,43
2023/2/25,S,R,193
2023/2/25,S,L,81
2023/2/25,M,N,267
2023/2/25,V,G,575
2023/2/25,M,C,48
2023/2/25,G,X,55
2023/2/25,G,V,631
2023/2/25,G,R,42
2023/2/25,G,Q,62
2023/2/25,G,O,246
2023/2/25,G,N,57
2023/2/25,G,L,143
2023/2/25,E,I,123
2023/2/25,E,F,77
2023/2/25,D,R,72
2023/2/25,D,L,57
2023/2/25,D,E,48
2023/2/25,D,A,57
2023/2/25,C,V,48
2023/2/25,C,U,58
2023/2/25,C,N,108
2023/2/25,C,M,65
2023/2/25,A,O,74
2023/2/25,M,G,46
2023/2/25,H,J,360
2023/2/25,H,K,95
2023/2/25,A,Q,164
2023/2/25,I,E,81
2023/2/25,H,L,54
2023/2/25,L,W,382
2023/2/25,L,R,249
2023/2/25,L,P,86
2023/2/25,L,O,58
2023/2/25,L,K,263
2023/2/25,L,J,48
2023/2/25,L,G,68
2023/2/25,L,D,0
2023/2/25,K,L,280
2023/2/25,L,H,99
2023/2/25,K,H,299
2023/2/25,I,F,65
2023/2/25,I,J,267
2023/2/25,K,J,59
2023/2/25,I,S,61
2023/2/25,J,H,54
2023/2/25,L,X,81
2023/2/25,J,K,282
2023/2/25,J,L,96
2023/2/25,J,I,319
2023/2/26,Q,M,48
2023/2/26,R,L,263
2023/2/26,R,G,103
2023/2/26,R,D,48
2023/2/26,Q,V,195
2023/2/26,Q,O,78
2023/2/26,R,S,267
2023/2/26,R,O,226
2023/2/26,M,V,86
2023/2/26,P,D,120
2023/2/26,O,R,217
2023/2/26,O,Q,223
2023/2/26,O,G,243
2023/2/26,N,V,223
2023/2/26,N,M,218
2023/2/26,N,G,65
2023/2/26,S,D,90
2023/2/26,M,U,198
2023/2/26,Q,A,172
2023/2/26,S,I,68
2023/2/26,V,G,621
2023/2/26,S,Q,42
2023/2/26,Y,X,422
2023/2/26,M,N,287
2023/2/26,Y,W,42
2023/2/26,X,Y,199
2023/2/26,X,W,429
2023/2/26,X,L,56
2023/2/26,X,G,68
2023/2/26,W,X,349
2023/2/26,W,L,454
2023/2/26,V,Q,178
2023/2/26,V,N,215
2023/2/26,V,M,93
2023/2/26,V,C,88
2023/2/26,V,A,53
2023/2/26,U,V,167
2023/2/26,U,O,44
2023/2/26,U,G,43
2023/2/26,U,A,44
2023/2/26,S,R,241
2023/2/26,S,L,87
2023/2/26,M,G,45
2023/2/26,K,H,334
2023/2/26,L,X,89
2023/2/26,G,V,756
2023/2/26,G,R,43
2023/2/26,G,Q,66
2023/2/26,G,O,331
2023/2/26,G,N,57
2023/2/26,G,L,145
2023/2/26,M,C,49
2023/2/26,E,F,96
2023/2/26,G,X,57
2023/2/26,D,R,69
2023/2/26,D,E,48
2023/2/26,D,A,66
2023/2/26,C,V,43
2023/2/26,C,U,60
2023/2/26,C,N,101
2023/2/26,C,M,137
2023/2/26,A,Q,207
2023/2/26,A,O,85
2023/2/26,D,L,57
2023/2/26,H,J,391
2023/2/26,E,I,159
2023/2/26,H,L,59
2023/2/26,H,K,95
2023/2/26,L,R,284
2023/2/26,L,P,92
2023/2/26,L,O,68
2023/2/26,L,K,294
2023/2/26,L,J,43
2023/2/26,L,H,106
2023/2/26,L,G,66
2023/2/26,L,D,42
2023/2/26,L,W,435
2023/2/26,K,J,47
2023/2/26,K,L,301
2023/2/26,I,F,91
2023/2/26,I,J,300
2023/2/26,I,S,68
2023/2/26,I,E,100
2023/2/26,J,I,358
2023/2/26,J,K,284
2023/2/26,J,L,101
2023/2/26,J,H,58
2023/2/27,Q,V,88
2023/2/27,S,D,57
2023/2/27,R,S,119
2023/2/27,R,O,99
2023/2/27,R,L,110
2023/2/27,R,G,57
2023/2/27,R,D,0
2023/2/27,Q,O,48
2023/2/27,O,G,103
2023/2/27,P,D,66
2023/2/27,O,R,81
2023/2/27,O,Q,95
2023/2/27,N,V,86
2023/2/27,N,M,87
2023/2/27,N,G,48
2023/2/27,M,V,57
2023/2/27,S,I,48
2023/2/27,Q,A,72
2023/2/27,S,L,53
2023/2/27,L,R,108
2023/2/27,S,R,106
2023/2/27,M,U,76
2023/2/27,Y,X,154
2023/2/27,Y,W,0
2023/2/27,X,Y,100
2023/2/27,X,W,148
2023/2/27,X,L,48
2023/2/27,X,G,48
2023/2/27,W,X,133
2023/2/27,S,Q,0
2023/2/27,W,L,173
2023/2/27,V,N,86
2023/2/27,V,M,57
2023/2/27,V,G,198
2023/2/27,V,C,48
2023/2/27,V,A,44
2023/2/27,U,V,81
2023/2/27,U,O,0
2023/2/27,U,G,43
2023/2/27,V,Q,71
2023/2/27,M,N,112
2023/2/27,J,I,135
2023/2/27,L,X,48
2023/2/27,G,V,247
2023/2/27,G,Q,45
2023/2/27,G,O,122
2023/2/27,G,N,47
2023/2/27,G,L,76
2023/2/27,E,I,72
2023/2/27,D,R,47
2023/2/27,D,L,48
2023/2/27,D,E,0
2023/2/27,D,A,43
2023/2/27,C,V,44
2023/2/27,C,U,48
2023/2/27,C,N,57
2023/2/27,C,M,62
2023/2/27,A,Q,96
2023/2/27,A,O,58
2023/2/27,M,C,48
2023/2/27,G,X,44
2023/2/27,H,J,144
2023/2/27,E,F,65
2023/2/27,H,L,43
2023/2/27,H,K,58
2023/2/27,L,P,59
2023/2/27,L,O,46
2023/2/27,L,K,110
2023/2/27,L,J,42
2023/2/27,L,H,63
2023/2/27,K,L,101
2023/2/27,K,J,50
2023/2/27,K,H,128
2023/2/27,L,G,48
2023/2/27,I,E,62
2023/2/27,J,L,55
2023/2/27,I,F,50
2023/2/27,I,J,104
2023/2/27,I,S,48
2023/2/27,L,W,153
2023/2/27,J,K,107
2023/2/27,J,H,43
2023/2/28,R,S,181
2023/2/28,P,D,101
2023/2/28,R,L,190
2023/2/28,R,G,81
2023/2/28,R,D,46
2023/2/28,Q,V,166
2023/2/28,Q,O,57
2023/2/28,Q,A,122
2023/2/28,R,O,144
2023/2/28,M,U,136
2023/2/28,O,Q,164
2023/2/28,O,G,165
2023/2/28,N,V,145
2023/2/28,N,M,153
2023/2/28,N,G,60
2023/2/28,M,V,82
2023/2/28,S,D,72
2023/2/28,M,N,216
2023/2/28,O,R,151
2023/2/28,S,I,64
2023/2/28,Y,W,0
2023/2/28,S,R,142
2023/2/28,Y,X,253
2023/2/28,M,G,48
2023/2/28,X,Y,199
2023/2/28,X,W,271
2023/2/28,X,L,52
2023/2/28,X,G,56
2023/2/28,W,Y,0
2023/2/28,W,X,262
2023/2/28,S,L,59
2023/2/28,W,L,311
2023/2/28,V,M,74
2023/2/28,V,G,459
2023/2/28,V,C,65
2023/2/28,V,A,48
2023/2/28,U,V,111
2023/2/28,U,O,45
2023/2/28,U,G,42
2023/2/28,U,A,44
2023/2/28,V,N,156
2023/2/28,M,C,46
2023/2/28,V,Q,124
2023/2/28,L,W,301
2023/2/28,G,X,51
2023/2/28,G,V,442
2023/2/28,G,Q,52
2023/2/28,G,O,207
2023/2/28,G,N,51
2023/2/28,G,L,129
2023/2/28,E,I,113
2023/2/28,D,R,63
2023/2/28,H,J,293
2023/2/28,D,L,57
2023/2/28,D,A,54
2023/2/28,C,V,46
2023/2/28,C,U,50
2023/2/28,C,N,78
2023/2/28,C,M,107
2023/2/28,A,Q,145
2023/2/28,A,O,67
2023/2/28,L,X,57
2023/2/28,D,E,43
2023/2/28,H,K,73
2023/2/28,E,F,91
2023/2/28,I,E,89
2023/2/28,H,L,50
2023/2/28,L,P,77
2023/2/28,L,O,57
2023/2/28,L,K,221
2023/2/28,L,J,42
2023/2/28,L,R,185
2023/2/28,L,G,50
2023/2/28,L,D,42
2023/2/28,K,L,164
2023/2/28,L,H,92
2023/2/28,K,H,240
2023/2/28,K,J,48
2023/2/28,I,J,186
2023/2/28,I,S,53
2023/2/28,J,H,48
2023/2/28,I,F,77
2023/2/28,J,K,175
2023/2/28,J,L,74
2023/2/28,J,I,266
2023/3/1,R,O,200
2023/3/1,R,L,271
2023/3/1,R,G,101
2023/3/1,R,D,48
2023/3/1,Q,V,221
2023/3/1,Q,O,65
2023/3/1,Q,N,42
2023/3/1,Q,M,44
2023/3/1,Q,A,151
2023/3/1,M,U,203
2023/3/1,O,R,198
2023/3/1,O,Q,203
2023/3/1,O,G,248
2023/3/1,N,V,196
2023/3/1,N,M,192
2023/3/1,N,G,71
2023/3/1,M,V,107
2023/3/1,R,S,263
2023/3/1,P,D,136
2023/3/1,S,D,99
2023/3/1,X,Y,232
2023/3/1,S,L,77
2023/3/1,Y,X,343
2023/3/1,M,N,287
2023/3/1,X,W,390
2023/3/1,X,L,57
2023/3/1,X,G,67
2023/3/1,W,X,353
2023/3/1,W,L,406
2023/3/1,V,Q,158
2023/3/1,V,N,249
2023/3/1,V,M,75
2023/3/1,V,G,625
2023/3/1,V,C,90
2023/3/1,V,A,51
2023/3/1,U,V,142
2023/3/1,U,O,44
2023/3/1,U,G,48
2023/3/1,U,A,46
2023/3/1,S,R,201
2023/3/1,S,Q,42
2023/3/1,S,I,73
2023/3/1,M,G,45
2023/3/1,L,D,42
2023/3/1,L,X,65
2023/3/1,G,X,57
2023/3/1,G,V,628
2023/3/1,G,Q,57
2023/3/1,G,O,278
2023/3/1,G,N,57
2023/3/1,G,L,173
2023/3/1,E,I,153
2023/3/1,E,F,120
2023/3/1,H,J,429
2023/3/1,M,C,52
2023/3/1,D,E,57
2023/3/1,D,A,60
2023/3/1,C,V,48
2023/3/1,C,U,48
2023/3/1,C,N,108
2023/3/1,C,M,156
2023/3/1,A,Q,199
2023/3/1,A,O,87
2023/3/1,D,L,65
2023/3/1,H,K,79
2023/3/1,D,R,76
2023/3/1,I,E,104
2023/3/1,H,L,57
2023/3/1,L,W,419
2023/3/1,L,R,269
2023/3/1,L,P,85
2023/3/1,L,O,63
2023/3/1,L,J,42
2023/3/1,L,H,113
2023/3/1,L,G,77
2023/3/1,K,L,246
2023/3/1,L,K,309
2023/3/1,K,H,340
2023/3/1,J,L,97
2023/3/1,J,K,265
2023/3/1,J,I,367
2023/3/1,J,H,57
2023/3/1,I,S,59
2023/3/1,I,J,216
2023/3/1,K,J,53
2023/3/1,I,F,88
2023/3/2,Q,O,93
2023/3/2,Q,V,256
2023/3/2,R,D,48
2023/3/2,R,S,361
2023/3/2,R,L,295
2023/3/2,R,O,252
2023/3/2,Q,N,0
2023/3/2,R,G,101
2023/3/2,Q,M,48
2023/3/2,M,U,239
2023/3/2,P,D,143
2023/3/2,O,R,293
2023/3/2,O,Q,273
2023/3/2,O,G,281
2023/3/2,N,V,252
2023/3/2,N,M,194
2023/3/2,N,G,65
2023/3/2,M,V,120
2023/3/2,S,D,115
2023/3/2,Q,A,171
2023/3/2,S,I,84
2023/3/2,M,N,357
2023/3/2,S,R,249
2023/3/2,Y,W,42
2023/3/2,X,Y,288
2023/3/2,X,W,447
2023/3/2,X,L,57
2023/3/2,X,G,67
2023/3/2,W,Y,43
2023/3/2,W,X,400
2023/3/2,W,L,489
2023/3/2,V,Q,210
2023/3/2,V,N,260
2023/3/2,V,M,91
2023/3/2,V,G,742
2023/3/2,V,C,77
2023/3/2,V,A,47
2023/3/2,U,V,176
2023/3/2,Y,X,383
