Date,Delivering,Receiving,PCS
2019/1/28,V,N,42
2019/1/28,V,Q,0
2019/1/28,X,G,44
2019/1/28,X,L,128
2019/1/28,X,Y,136
2019/1/28,L,X,48
2019/1/28,V,A,145
2019/1/28,L,R,0
2019/1/28,J,L,118
2019/1/28,L,J,319
2019/1/28,L,K,45
2019/1/28,A,Q,0
2019/1/28,D,L,43
2019/1/28,D,R,43
2019/1/28,G,N,42
2019/1/28,G,Q,63
2019/1/28,G,R,66
2019/1/28,G,L,755
2019/1/28,H,J,44
2019/1/28,J,H,43
2019/1/28,J,K,305
2019/1/28,K,J,57
2019/1/28,K,L,273
2019/1/28,L,D,83
2019/1/28,L,G,782
2019/1/28,G,V,719
2019/1/29,V,A,88
2019/1/29,N,V,128
2019/1/29,Q,A,42
2019/1/29,Q,V,48
2019/1/29,R,D,61
2019/1/29,R,G,43
2019/1/29,R,L,107
2019/1/29,V,C,0
2019/1/29,Y,X,49
2019/1/29,V,N,44
2019/1/29,V,Q,0
2019/1/29,X,G,48
2019/1/29,X,L,118
2019/1/29,X,Y,151
2019/1/29,Y,L,215
2019/1/29,N,G,61
2019/1/29,V,G,535
2019/1/29,L,X,52
2019/1/29,L,K,43
2019/1/29,C,V,0
2019/1/29,A,Q,0
2019/1/29,L,R,42
2019/1/29,D,L,0
2019/1/29,G,L,670
2019/1/29,G,N,0
2019/1/29,G,R,70
2019/1/29,G,V,607
2019/1/29,G,Q,63
2019/1/29,J,K,205
2019/1/29,J,L,170
2019/1/29,K,J,46
2019/1/29,K,L,178
2019/1/29,L,D,64
2019/1/29,L,G,646
2019/1/29,L,J,287
2019/1/29,G,X,43
2019/1/30,V,G,486
2019/1/30,R,D,62
2019/1/30,R,G,43
2019/1/30,R,L,107
2019/1/30,V,C,42
2019/1/30,V,N,43
2019/1/30,Q,V,48
2019/1/30,X,G,45
2019/1/30,X,L,99
2019/1/30,X,Y,82
2019/1/30,Y,L,224
2019/1/30,Y,X,43
2019/1/30,V,Q,42
2019/1/30,N,V,130
2019/1/30,L,J,273
2019/1/30,L,X,44
2019/1/30,D,L,43
2019/1/30,D,R,0
2019/1/30,G,L,670
2019/1/30,G,N,0
2019/1/30,G,R,72
2019/1/30,G,Q,62
2019/1/30,J,L,310
2019/1/30,L,D,70
2019/1/30,L,G,758
2019/1/30,N,G,65
2019/1/30,L,R,43
2019/1/30,G,V,695
2019/1/31,V,C,0
2019/1/31,R,G,0
2019/1/31,R,L,102
2019/1/31,V,A,0
2019/1/31,V,G,485
2019/1/31,Y,L,210
2019/1/31,V,Q,42
2019/1/31,X,G,44
2019/1/31,X,L,107
2019/1/31,X,Y,62
2019/1/31,Q,V,45
2019/1/31,Y,X,44
2019/1/31,V,N,43
2019/1/31,N,V,131
2019/1/31,R,D,51
2019/1/31,L,X,44
2019/1/31,N,G,64
2019/1/31,C,V,0
2019/1/31,D,L,42
2019/1/31,G,N,42
2019/1/31,G,Q,65
2019/1/31,G,R,66
2019/1/31,G,L,717
2019/1/31,J,L,296
2019/1/31,L,D,66
2019/1/31,L,G,765
2019/1/31,L,J,289
2019/1/31,L,R,42
2019/1/31,G,V,687
2019/2/1,R,L,90
2019/2/1,N,G,69
2019/2/1,N,V,134
2019/2/1,Q,A,44
2019/2/1,Q,V,48
2019/2/1,R,D,60
2019/2/1,R,G,42
2019/2/1,V,A,81
2019/2/1,Y,L,200
2019/2/1,V,N,43
2019/2/1,V,Q,42
2019/2/1,X,G,48
2019/2/1,X,L,125
2019/2/1,X,Y,73
2019/2/1,Y,X,48
2019/2/1,L,X,52
2019/2/1,V,G,502
2019/2/1,L,R,0
2019/2/1,G,R,77
2019/2/1,L,J,292
2019/2/1,C,V,0
2019/2/1,D,L,42
2019/2/1,G,L,735
2019/2/1,G,N,42
2019/2/1,G,Q,70
2019/2/1,L,K,43
2019/2/1,G,V,597
2019/2/1,A,Q,43
2019/2/1,J,H,42
2019/2/1,J,K,148
2019/2/1,J,L,203
2019/2/1,K,J,42
2019/2/1,K,L,126
2019/2/1,L,D,65
2019/2/1,L,G,685
2019/2/1,H,J,42
2019/2/2,N,V,125
2019/2/2,Q,A,43
2019/2/2,Q,N,42
2019/2/2,Q,V,48
2019/2/2,R,D,64
2019/2/2,R,G,43
2019/2/2,R,L,89
2019/2/2,V,Q,42
2019/2/2,V,G,499
2019/2/2,V,N,44
2019/2/2,X,G,48
2019/2/2,X,L,142
2019/2/2,X,Y,116
2019/2/2,Y,L,226
2019/2/2,N,G,70
2019/2/2,V,A,80
2019/2/2,L,X,57
2019/2/2,Y,X,49
2019/2/2,L,K,44
2019/2/2,A,Q,42
2019/2/2,D,L,43
2019/2/2,D,R,42
2019/2/2,G,L,735
2019/2/2,G,Q,64
2019/2/2,G,R,77
2019/2/2,G,V,617
2019/2/2,L,R,42
2019/2/2,J,K,163
2019/2/2,J,L,165
2019/2/2,K,J,42
2019/2/2,K,L,136
2019/2/2,L,D,74
2019/2/2,L,G,685
2019/2/2,L,J,314
2019/2/2,G,X,0
2019/2/3,Q,A,47
2019/2/3,Q,N,0
2019/2/3,Q,V,44
2019/2/3,R,D,63
2019/2/3,R,G,42
2019/2/3,R,L,80
2019/2/3,V,A,84
2019/2/3,V,Q,42
2019/2/3,V,G,460
2019/2/3,V,N,43
2019/2/3,X,G,44
2019/2/3,X,L,119
2019/2/3,X,Y,134
2019/2/3,Y,L,198
2019/2/3,N,V,139
2019/2/3,V,C,43
2019/2/3,Y,X,49
2019/2/3,N,G,58
2019/2/3,L,R,0
2019/2/3,L,X,48
2019/2/3,C,V,44
2019/2/3,D,L,42
2019/2/3,G,L,729
2019/2/3,G,Q,64
2019/2/3,G,V,585
2019/2/3,G,X,42
2019/2/3,G,R,81
2019/2/3,J,L,246
2019/2/3,K,J,43
2019/2/3,K,L,122
2019/2/3,L,D,84
2019/2/3,L,G,644
2019/2/3,L,J,309
2019/2/3,L,K,42
2019/2/3,J,K,121
2019/2/4,R,G,42
2019/2/4,N,G,61
2019/2/4,N,V,117
2019/2/4,Q,A,42
2019/2/4,Q,V,43
2019/2/4,R,D,65
2019/2/4,R,L,64
2019/2/4,L,X,48
2019/2/4,Y,X,48
2019/2/4,V,G,538
2019/2/4,V,N,43
2019/2/4,X,G,48
2019/2/4,X,L,133
2019/2/4,X,Y,77
2019/2/4,Y,L,123
2019/2/4,V,A,76
2019/2/4,L,R,42
2019/2/4,V,C,46
2019/2/4,L,J,319
2019/2/4,L,K,43
2019/2/4,C,N,42
2019/2/4,C,V,44
2019/2/4,D,L,42
2019/2/4,G,N,42
2019/2/4,G,Q,62
2019/2/4,G,R,70
2019/2/4,G,L,667
2019/2/4,G,X,43
2019/2/4,J,K,65
2019/2/4,J,L,278
2019/2/4,K,J,42
2019/2/4,K,L,61
2019/2/4,L,D,75
2019/2/4,L,G,621
2019/2/4,G,V,608
2019/2/5,V,A,75
2019/2/5,N,V,122
2019/2/5,Q,A,42
2019/2/5,Q,V,47
2019/2/5,R,D,57
2019/2/5,R,G,0
2019/2/5,R,L,64
2019/2/5,V,C,0
2019/2/5,Y,X,48
2019/2/5,V,N,46
2019/2/5,V,Q,0
2019/2/5,X,G,55
2019/2/5,X,L,146
2019/2/5,X,Y,88
2019/2/5,Y,L,140
2019/2/5,N,G,53
2019/2/5,V,G,516
2019/2/5,L,X,46
2019/2/5,L,R,43
2019/2/5,L,K,43
2019/2/5,D,L,45
2019/2/5,D,R,43
2019/2/5,G,L,696
2019/2/5,G,N,42
2019/2/5,G,Q,63
2019/2/5,G,R,68
2019/2/5,G,V,578
2019/2/5,C,V,44
2019/2/5,J,K,62
2019/2/5,J,L,252
2019/2/5,K,J,42
2019/2/5,K,L,57
2019/2/5,L,D,83
2019/2/5,L,G,606
2019/2/5,L,J,292
2019/2/5,G,X,0
2019/2/6,Q,A,44
2019/2/6,Q,V,48
2019/2/6,R,D,66
2019/2/6,R,G,0
2019/2/6,R,L,65
2019/2/6,V,A,74
2019/2/6,V,C,44
2019/2/6,X,G,48
2019/2/6,V,N,42
2019/2/6,V,Q,0
2019/2/6,X,L,142
2019/2/6,X,Y,74
2019/2/6,Y,L,119
2019/2/6,Y,X,48
2019/2/6,N,V,102
2019/2/6,V,G,471
2019/2/6,N,G,53
2019/2/6,L,K,42
2019/2/6,L,R,43
2019/2/6,D,L,44
2019/2/6,D,R,42
2019/2/6,G,L,650
2019/2/6,G,Q,57
2019/2/6,G,R,74
2019/2/6,G,V,529
2019/2/6,G,X,42
2019/2/6,C,V,43
2019/2/6,J,L,226
2019/2/6,J,K,57
2019/2/6,L,J,287
2019/2/6,L,G,548
2019/2/6,L,X,64
2019/2/6,K,L,51
2019/2/6,K,J,42
2019/2/6,L,D,89
2019/2/7,N,V,89
2019/2/7,Q,A,42
2019/2/7,Q,V,43
2019/2/7,R,D,50
2019/2/7,R,G,0
2019/2/7,R,L,48
2019/2/7,V,A,66
2019/2/7,V,G,347
2019/2/7,V,N,42
2019/2/7,X,G,48
2019/2/7,X,L,159
2019/2/7,X,Y,77
2019/2/7,Y,L,84
2019/2/7,N,G,48
2019/2/7,Y,X,57
2019/2/7,V,C,46
2019/2/7,V,Q,0
2019/2/7,L,R,43
2019/2/7,L,J,220
2019/2/7,L,X,68
2019/2/7,D,L,45
2019/2/7,D,R,0
2019/2/7,G,L,500
2019/2/7,G,N,42
2019/2/7,G,Q,53
2019/2/7,G,R,62
2019/2/7,C,V,43
2019/2/7,G,X,42
2019/2/7,J,K,44
2019/2/7,J,L,157
2019/2/7,K,J,42
2019/2/7,K,L,42
2019/2/7,L,D,84
2019/2/7,L,G,408
2019/2/7,G,V,355
2019/2/8,Q,V,42
2019/2/8,R,D,48
2019/2/8,R,G,0
2019/2/8,R,L,44
2019/2/8,V,A,57
2019/2/8,V,C,43
2019/2/8,Y,X,44
2019/2/8,V,N,42
2019/2/8,X,G,42
2019/2/8,X,L,120
2019/2/8,X,Y,59
2019/2/8,Y,L,66
2019/2/8,Q,A,42
2019/2/8,V,G,232
2019/2/8,N,V,58
2019/2/8,G,N,0
2019/2/8,L,X,50
2019/2/8,N,G,48
2019/2/8,C,V,43
2019/2/8,D,L,48
2019/2/8,G,L,350
2019/2/8,G,R,57
2019/2/8,G,V,255
2019/2/8,G,Q,45
2019/2/8,J,K,42
2019/2/8,J,L,127
2019/2/8,K,L,42
2019/2/8,L,D,75
2019/2/8,L,G,306
2019/2/8,L,J,162
2019/2/8,G,X,45
2019/2/9,V,A,48
2019/2/9,Q,A,42
2019/2/9,Q,V,42
2019/2/9,R,D,43
2019/2/9,R,G,0
2019/2/9,R,L,42
2019/2/9,V,C,43
2019/2/9,Y,X,42
2019/2/9,V,N,43
2019/2/9,X,G,0
2019/2/9,X,L,91
2019/2/9,X,Y,53
2019/2/9,Y,L,53
2019/2/9,N,V,57
2019/2/9,V,G,166
2019/2/9,N,G,48
2019/2/9,L,X,48
2019/2/9,L,J,102
2019/2/9,D,L,46
2019/2/9,D,R,43
2019/2/9,G,L,234
2019/2/9,G,N,42
2019/2/9,G,Q,48
2019/2/9,G,R,47
2019/2/9,C,V,43
2019/2/9,G,X,48
2019/2/9,J,K,43
2019/2/9,J,L,81
2019/2/9,K,L,42
2019/2/9,L,D,58
2019/2/9,L,G,238
2019/2/9,G,V,184
2019/2/10,N,V,56
2019/2/10,Y,X,43
2019/2/10,Q,A,42
2019/2/10,Q,V,42
2019/2/10,R,D,45
2019/2/10,R,L,42
2019/2/10,X,G,44
2019/2/10,V,G,142
2019/2/10,X,L,95
2019/2/10,X,Y,44
2019/2/10,Y,L,60
2019/2/10,N,G,44
2019/2/10,V,A,45
2019/2/10,L,X,47
2019/2/10,K,L,42
2019/2/10,L,J,99
2019/2/10,C,V,43
2019/2/10,D,L,44
2019/2/10,G,L,184
2019/2/10,G,N,42
2019/2/10,G,Q,44
2019/2/10,G,R,48
2019/2/10,L,R,42
2019/2/10,G,X,42
2019/2/10,J,K,43
2019/2/10,J,L,86
2019/2/10,L,D,57
2019/2/10,L,G,189
2019/2/10,G,V,154
2019/2/11,Q,A,0
2019/2/11,Q,N,0
2019/2/11,Q,V,0
2019/2/11,R,D,42
2019/2/11,R,L,42
2019/2/11,V,G,99
2019/2/11,V,C,44
2019/2/11,X,G,42
2019/2/11,X,L,74
2019/2/11,X,Y,45
2019/2/11,N,V,46
2019/2/11,V,A,45
2019/2/11,Y,L,48
2019/2/11,L,X,49
2019/2/11,L,R,0
2019/2/11,N,G,43
2019/2/11,D,L,42
2019/2/11,G,L,137
2019/2/11,G,N,42
2019/2/11,G,R,42
2019/2/11,G,Q,46
2019/2/11,G,X,42
2019/2/11,J,L,72
2019/2/11,L,D,57
2019/2/11,L,G,136
2019/2/11,L,J,75
2019/2/11,G,V,118
2019/2/12,V,A,43
2019/2/12,N,V,44
2019/2/12,Q,V,42
2019/2/12,R,D,42
2019/2/12,V,C,0
2019/2/12,L,X,42
2019/2/12,X,Y,42
2019/2/12,V,N,42
2019/2/12,X,G,42
2019/2/12,X,L,58
2019/2/12,V,G,74
2019/2/12,L,J,61
2019/2/12,G,L,101
2019/2/12,L,D,48
2019/2/12,C,N,0
2019/2/12,C,V,43
2019/2/12,D,L,43
2019/2/12,G,N,0
2019/2/12,L,G,107
2019/2/12,G,R,42
2019/2/12,G,V,101
2019/2/12,G,X,43
2019/2/12,J,L,57
2019/2/12,G,Q,42
2019/2/13,N,V,42
2019/2/13,Y,L,42
2019/2/13,X,Y,0
2019/2/13,X,L,57
2019/2/13,X,G,0
2019/2/13,V,G,68
2019/2/13,V,C,0
2019/2/13,V,A,0
2019/2/13,Q,V,0
2019/2/13,N,G,42
2019/2/13,L,X,44
2019/2/13,L,R,43
2019/2/13,L,J,51
2019/2/13,L,G,84
2019/2/13,L,D,44
2019/2/13,J,L,57
2019/2/13,G,V,78
2019/2/13,G,Q,42
2019/2/13,G,L,87
2019/2/13,D,L,0
2019/2/13,C,V,0
2019/2/14,R,D,42
2019/2/14,V,A,0
2019/2/14,V,C,43
2019/2/14,V,G,65
2019/2/14,Y,X,42
2019/2/14,X,L,50
2019/2/14,X,Y,0
2019/2/14,Y,L,42
2019/2/14,Q,V,43
2019/2/14,X,G,43
2019/2/14,N,V,44
2019/2/14,C,V,42
2019/2/14,L,J,56
2019/2/14,L,G,96
2019/2/14,L,D,43
2019/2/14,J,L,53
2019/2/14,G,X,0
2019/2/14,G,V,79
2019/2/14,G,R,42
2019/2/14,G,L,78
2019/2/14,D,L,42
2019/2/14,L,X,42
2019/2/15,N,V,43
2019/2/15,R,D,0
2019/2/15,V,A,42
2019/2/15,V,C,43
2019/2/15,Y,L,42
2019/2/15,X,G,42
2019/2/15,X,L,56
2019/2/15,X,Y,0
2019/2/15,N,G,42
2019/2/15,V,G,72
2019/2/15,L,X,42
2019/2/15,G,R,42
2019/2/15,L,G,101
2019/2/15,L,D,45
2019/2/15,J,L,64
2019/2/15,G,X,42
2019/2/15,G,V,92
2019/2/15,L,J,60
2019/2/15,G,Q,43
2019/2/15,G,N,0
2019/2/15,G,L,86
2019/2/15,D,L,42
2019/2/15,C,V,0
2019/2/16,R,D,42
2019/2/16,R,L,42
2019/2/16,V,A,48
2019/2/16,V,C,42
2019/2/16,X,Y,42
2019/2/16,V,N,0
2019/2/16,X,G,43
2019/2/16,X,L,63
2019/2/16,Q,A,0
2019/2/16,Y,L,48
2019/2/16,V,G,113
2019/2/16,N,V,51
2019/2/16,Q,V,0
2019/2/16,L,X,0
2019/2/16,N,G,43
2019/2/16,C,V,0
2019/2/16,G,L,154
2019/2/16,G,Q,44
2019/2/16,G,R,48
2019/2/16,G,N,0
2019/2/16,G,X,0
2019/2/16,J,L,137
2019/2/16,L,D,48
2019/2/16,L,G,214
2019/2/16,L,J,100
2019/2/16,G,V,209
2019/2/17,R,L,66
2019/2/17,N,G,49
2019/2/17,N,V,72
2019/2/17,Q,A,0
2019/2/17,Q,V,44
2019/2/17,R,D,48
2019/2/17,V,A,63
2019/2/17,Y,L,134
2019/2/17,V,G,222
2019/2/17,V,N,42
2019/2/17,X,G,43
2019/2/17,X,L,88
2019/2/17,X,Y,75
2019/2/17,Y,X,43
2019/2/17,L,X,42
2019/2/17,V,C,42
2019/2/17,L,R,42
2019/2/17,R,G,0
2019/2/17,L,J,128
2019/2/17,A,Q,0
2019/2/17,C,V,42
2019/2/17,D,L,0
2019/2/17,G,L,285
2019/2/17,G,Q,51
2019/2/17,G,R,52
2019/2/17,G,V,384
2019/2/17,G,N,42
2019/2/17,J,K,87
2019/2/17,L,K,42
2019/2/17,J,L,171
2019/2/17,K,J,42
2019/2/17,K,L,75
2019/2/17,L,D,52
2019/2/17,L,G,375
2019/2/17,G,X,42
2019/2/18,V,A,86
2019/2/18,Q,A,43
2019/2/18,Q,N,0
2019/2/18,Q,V,44
2019/2/18,R,D,52
2019/2/18,R,G,43
2019/2/18,R,L,88
2019/2/18,V,C,42
2019/2/18,Y,X,46
2019/2/18,V,N,42
2019/2/18,V,Q,0
2019/2/18,X,G,46
2019/2/18,X,L,101
2019/2/18,X,Y,106
2019/2/18,Y,L,184
2019/2/18,N,V,106
2019/2/18,V,G,343
2019/2/18,N,G,54
2019/2/18,L,X,47
2019/2/18,L,R,43
2019/2/18,D,L,42
2019/2/18,G,L,463
2019/2/18,G,N,0
2019/2/18,G,Q,59
2019/2/18,G,R,60
2019/2/18,G,V,558
2019/2/18,G,X,42
2019/2/18,A,Q,0
2019/2/18,J,L,176
2019/2/18,K,J,44
2019/2/18,K,L,120
2019/2/18,L,D,58
2019/2/18,L,G,539
2019/2/18,L,J,188
2019/2/18,L,K,42
2019/2/18,J,K,133
2019/2/19,Y,X,48
2019/2/19,N,V,111
2019/2/19,Q,A,46
2019/2/19,Q,V,45
2019/2/19,R,D,57
2019/2/19,R,G,43
2019/2/19,R,L,91
2019/2/19,V,Q,43
2019/2/19,V,G,419
2019/2/19,V,N,42
2019/2/19,X,G,48
2019/2/19,X,L,120
2019/2/19,X,Y,145
2019/2/19,Y,L,216
2019/2/19,N,G,62
2019/2/19,V,A,127
2019/2/19,L,X,48
2019/2/19,L,G,634
2019/2/19,L,K,42
2019/2/19,L,R,43
2019/2/19,C,N,0
2019/2/19,C,V,0
2019/2/19,D,L,0
2019/2/19,G,L,561
2019/2/19,G,Q,62
2019/2/19,G,R,65
2019/2/19,G,N,42
2019/2/19,G,X,42
2019/2/19,J,K,267
2019/2/19,J,L,94
2019/2/19,K,J,48
2019/2/19,K,L,233
2019/2/19,L,D,62
2019/2/19,L,J,231
2019/2/19,G,V,574
2019/2/20,R,L,105
2019/2/20,N,V,144
2019/2/20,Q,A,48
2019/2/20,Q,V,47
2019/2/20,R,D,61
2019/2/20,R,G,43
2019/2/20,V,A,141
2019/2/20,Y,X,49
2019/2/20,V,G,501
2019/2/20,V,N,42
2019/2/20,X,G,48
2019/2/20,X,L,118
2019/2/20,X,Y,153
2019/2/20,Y,L,240
2019/2/20,N,G,68
2019/2/20,V,C,0
2019/2/20,L,X,49
2019/2/20,L,J,306
2019/2/20,L,K,47
2019/2/20,L,R,44
2019/2/20,C,V,42
2019/2/20,D,L,42
2019/2/20,G,L,696
2019/2/20,G,Q,60
2019/2/20,G,R,69
2019/2/20,G,V,667
2019/2/20,A,Q,0
2019/2/20,J,K,292
2019/2/20,J,L,112
2019/2/20,K,J,48
2019/2/20,K,L,270
2019/2/20,L,D,80
2019/2/20,L,G,743
2019/2/20,G,X,43
2019/2/21,Q,V,43
2019/2/21,R,D,47
2019/2/21,R,G,42
2019/2/21,R,L,53
2019/2/21,V,A,66
2019/2/21,X,L,65
2019/2/21,Y,X,42
2019/2/21,X,G,43
2019/2/21,X,Y,72
2019/2/21,Y,L,89
2019/2/21,N,V,65
2019/2/21,V,G,159
2019/2/21,N,G,45
2019/2/21,J,K,108
2019/2/21,L,R,42
2019/2/21,L,X,42
2019/2/21,G,L,212
2019/2/21,G,Q,44
2019/2/21,G,V,214
2019/2/21,J,L,54
2019/2/21,G,R,47
2019/2/21,K,L,94
2019/2/21,L,D,46
2019/2/21,L,G,228
2019/2/21,L,J,101
2019/2/21,L,K,0
2019/2/21,K,J,43
2019/2/22,V,A,90
2019/2/22,Q,A,44
2019/2/22,Q,V,44
2019/2/22,R,D,61
2019/2/22,R,G,42
2019/2/22,R,L,70
2019/2/22,V,C,43
2019/2/22,Y,L,145
2019/2/22,V,N,42
2019/2/22,V,Q,42
2019/2/22,X,G,46
2019/2/22,X,L,101
2019/2/22,X,Y,85
2019/2/22,N,G,51
2019/2/22,Y,X,46
2019/2/22,V,G,294
2019/2/22,L,X,53
2019/2/22,N,V,91
2019/2/22,L,K,43
2019/2/22,L,R,0
2019/2/22,A,Q,0
2019/2/22,C,V,42
2019/2/22,D,L,0
2019/2/22,G,L,390
2019/2/22,G,R,63
2019/2/22,G,V,379
2019/2/22,G,X,0
2019/2/22,G,Q,57
2019/2/22,J,L,71
2019/2/22,K,J,48
2019/2/22,K,L,174
2019/2/22,L,D,60
2019/2/22,L,G,428
2019/2/22,L,J,163
2019/2/22,J,K,200
2019/2/23,V,A,132
2019/2/23,Q,A,46
2019/2/23,Q,N,43
2019/2/23,Q,V,48
2019/2/23,R,D,54
2019/2/23,R,G,42
2019/2/23,R,L,96
2019/2/23,V,C,42
2019/2/23,Y,X,57
2019/2/23,V,N,45
2019/2/23,V,Q,43
2019/2/23,X,G,49
2019/2/23,X,L,128
2019/2/23,X,Y,86
2019/2/23,Y,L,216
2019/2/23,N,V,132
2019/2/23,V,G,449
2019/2/23,N,G,69
2019/2/23,J,L,103
2019/2/23,L,R,48
2019/2/23,L,X,57
2019/2/23,C,V,0
2019/2/23,D,L,42
2019/2/23,G,N,0
2019/2/23,G,Q,61
2019/2/23,G,R,72
2019/2/23,G,V,684
2019/2/23,G,X,42
2019/2/23,G,L,654
2019/2/23,K,J,58
2019/2/23,K,L,263
2019/2/23,L,D,64
2019/2/23,L,G,688
2019/2/23,L,J,238
2019/2/23,J,K,303
2019/2/23,L,K,48
2019/2/24,Y,X,42
2019/2/24,Q,A,48
2019/2/24,Q,V,42
2019/2/24,R,D,57
2019/2/24,R,L,57
2019/2/24,X,L,48
2019/2/24,V,G,70
2019/2/24,V,Q,0
2019/2/24,X,Y,44
2019/2/24,Y,L,48
2019/2/24,N,V,45
2019/2/24,V,A,52
2019/2/24,N,G,42
2019/2/24,K,J,51
2019/2/24,L,K,0
2019/2/24,D,L,42
2019/2/24,G,L,86
2019/2/24,G,Q,43
2019/2/24,L,R,43
2019/2/24,G,V,93
2019/2/24,G,R,44
2019/2/24,J,L,88
2019/2/24,K,L,229
2019/2/24,L,D,48
2019/2/24,L,G,107
2019/2/24,L,J,72
2019/2/24,J,K,293
2019/2/25,L,R,42
2019/2/25,R,L,48
2019/2/25,Y,L,42
2019/2/25,Q,A,48
2019/2/25,K,L,191
2019/2/25,R,D,51
2019/2/25,J,L,72
2019/2/25,J,K,255
2019/2/25,D,R,0
2019/2/25,D,L,0
2019/2/25,K,J,48
2019/2/26,Y,L,42
2019/2/26,R,L,48
2019/2/26,R,D,62
2019/2/26,Q,A,44
2019/2/26,L,R,42
2019/2/26,L,J,0
2019/2/26,K,L,196
2019/2/26,K,J,54
2019/2/26,J,L,80
2019/2/26,J,K,261
2019/2/26,A,Q,0
2019/2/26,L,D,42
2019/2/27,L,J,42
2019/2/27,Y,L,42
2019/2/27,R,L,50
2019/2/27,Q,A,46
2019/2/27,L,R,0
2019/2/27,L,D,0
2019/2/27,R,D,68
2019/2/27,K,J,48
2019/2/27,J,L,130
2019/2/27,J,K,223
2019/2/27,D,L,42
2019/2/27,A,Q,0
2019/2/27,K,L,177
2019/2/28,Y,L,0
2019/2/28,R,L,44
2019/2/28,R,D,66
2019/2/28,L,R,42
2019/2/28,L,J,44
2019/2/28,L,D,43
2019/2/28,Q,A,49
2019/2/28,K,J,42
2019/2/28,J,L,202
2019/2/28,J,K,87
2019/2/28,D,L,42
2019/2/28,A,Q,0
2019/2/28,K,L,67
2019/3/1,N,V,57
2019/3/1,Y,X,42
2019/3/1,Q,V,44
2019/3/1,R,D,60
2019/3/1,R,L,48
2019/3/1,X,G,42
2019/3/1,V,G,112
2019/3/1,X,L,48
2019/3/1,X,Y,48
2019/3/1,Y,L,64
2019/3/1,N,G,44
2019/3/1,V,A,48
2019/3/1,L,X,42
2019/3/1,Q,A,44
2019/3/1,L,J,72
2019/3/1,L,R,0
2019/3/1,C,V,42
2019/3/1,D,L,0
2019/3/1,G,Q,43
2019/3/1,G,R,45
2019/3/1,G,V,125
2019/3/1,G,L,136
2019/3/1,J,L,188
2019/3/1,K,J,42
2019/3/1,K,L,66
2019/3/1,L,D,47
2019/3/1,L,G,124
2019/3/1,J,K,82
2019/3/2,R,D,62
2019/3/2,L,X,57
2019/3/2,N,G,50
2019/3/2,N,V,98
2019/3/2,Q,A,46
2019/3/2,Q,V,50
2019/3/2,R,L,64
2019/3/2,X,Y,69
2019/3/2,V,C,43
2019/3/2,V,G,464
2019/3/2,V,N,43
2019/3/2,X,G,46
2019/3/2,X,L,133
2019/3/2,Y,L,113
2019/3/2,Y,X,48
2019/3/2,V,A,110
2019/3/2,L,K,0
2019/3/2,L,R,42
2019/3/2,L,G,533
2019/3/2,L,J,249
2019/3/2,A,Q,0
2019/3/2,C,N,42
2019/3/2,C,V,42
2019/3/2,D,L,45
2019/3/2,G,N,0
2019/3/2,G,Q,57
2019/3/2,G,L,613
2019/3/2,G,V,516
2019/3/2,G,X,43
2019/3/2,J,K,71
2019/3/2,J,L,183
2019/3/2,K,J,0
2019/3/2,K,L,68
2019/3/2,L,D,75
2019/3/2,G,R,70
2019/3/3,R,G,42
2019/3/3,N,G,48
2019/3/3,N,V,60
2019/3/3,Q,A,42
2019/3/3,Q,V,45
2019/3/3,R,D,57
2019/3/3,R,L,55
2019/3/3,Y,X,54
2019/3/3,V,C,42
2019/3/3,V,G,334
2019/3/3,X,G,48
2019/3/3,X,L,128
2019/3/3,X,Y,72
2019/3/3,Y,L,90
2019/3/3,V,A,74
2019/3/3,L,X,54
2019/3/3,L,K,0
2019/3/3,L,J,227
2019/3/3,L,R,43
2019/3/3,A,Q,42
2019/3/3,C,V,42
2019/3/3,D,L,45
2019/3/3,G,Q,56
2019/3/3,G,R,64
2019/3/3,G,L,501
2019/3/3,G,X,46
2019/3/3,J,K,44
2019/3/3,J,L,141
2019/3/3,K,L,43
2019/3/3,L,D,83
2019/3/3,L,G,368
2019/3/3,G,V,313
2019/3/4,R,L,44
2019/3/4,N,G,48
2019/3/4,N,V,74
2019/3/4,Q,A,0
2019/3/4,Q,V,43
2019/3/4,R,D,48
2019/3/4,V,A,72
2019/3/4,Y,X,42
2019/3/4,V,G,216
2019/3/4,V,N,42
2019/3/4,X,G,43
2019/3/4,X,L,100
2019/3/4,X,Y,58
2019/3/4,Y,L,66
2019/3/4,L,X,48
2019/3/4,V,C,0
2019/3/4,L,R,42
2019/3/4,L,K,44
2019/3/4,L,J,142
2019/3/4,D,L,44
2019/3/4,D,R,0
2019/3/4,G,L,282
2019/3/4,G,N,0
2019/3/4,G,Q,44
2019/3/4,G,R,57
2019/3/4,G,V,263
2019/3/4,C,V,42
2019/3/4,J,K,48
2019/3/4,J,L,139
2019/3/4,K,J,0
2019/3/4,K,L,44
2019/3/4,L,D,63
2019/3/4,L,G,300
2019/3/4,G,X,42
2019/3/5,Q,A,42
2019/3/5,Q,V,0
2019/3/5,R,D,44
2019/3/5,R,L,44
2019/3/5,V,A,57
2019/3/5,V,C,46
2019/3/5,X,L,86
2019/3/5,V,N,43
2019/3/5,X,G,43
2019/3/5,X,Y,48
2019/3/5,Y,L,57
2019/3/5,Y,X,43
2019/3/5,N,V,56
2019/3/5,V,G,167
